Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3952431,28.07.16 00:00,26.07.16 11:18,2253542,644774331,2253542,286,281,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952431,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,0636668F7493057CEE77671AF2BCAF36,05D778D171CDC434E2FDDF7E120C2E82
SRR3952432,28.07.16 00:00,26.07.16 11:19,2266508,648954283,2266508,286,284,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952432,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,B982FA0B58DB56D0A4CDFF0ACF6DAA1D,DEBD2FE49A01D6CECE7F6F25127A20BC
SRR3952433,28.07.16 00:00,26.07.16 11:18,2204355,635499263,2204355,288,279,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952433,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,17F594FC002006F4EBA4EF01A2CB2523,EFFB4854DE9AD0230E043206E1F31420
SRR3952434,28.07.16 00:00,26.07.16 11:20,2333880,670933280,2333880,287,293,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952434,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,B77B6536EDBFD929A398E246755F60B1,94DCB83C41EF9C0EEB44E1C36979675C
SRR3952435,28.07.16 00:00,26.07.16 11:18,1842310,529157343,1842310,287,232,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952435,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,9E06959456278D3F6AC2E95F3EABF207,55844486890A2ABD62AB785580066F56
SRR3952436,28.07.16 00:00,26.07.16 11:18,2157102,617276303,2157102,286,270,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952436,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,36323456CFD16E9C6D11CEE3C1284DCD,E96FC1AF21AC85D14C62E799B9A1FD58
SRR3952437,28.07.16 00:00,26.07.16 11:18,2108438,606110307,2108438,287,274,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952437,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,744CB2326EB3ED8C2A1004C48501E97C,0A294DF24DFDBEA7F68EBA382D8FDC7A
SRR3952438,28.07.16 00:00,26.07.16 11:18,2239813,644109996,2239813,287,282,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952438,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,59A070B433F372EB532E9B68E119197C,DA9D83F3B68156A65E86AE3B2443123B
SRR3952439,28.07.16 00:00,26.07.16 11:18,2695592,774949133,2695592,287,339,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952439,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,67E171FC3488671B333BFAD1A2A555B7,91831F25ED37E7A31E200D4A66E8695D
SRR3952440,28.07.16 00:00,26.07.16 11:18,1609202,463597365,1609202,288,205,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952440,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,01FC9BE574A2FFD2A92E16CCFA28AD62,8AFF0E7145E5DA4D0F08C97FDAA6E70C
SRR3952441,28.07.16 00:00,26.07.16 11:18,2144262,614494077,2144262,286,269,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952441,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,5BFDA25E38FB9F82AF73560B57CAD6AA,65304B1CE85999382FF5E53756E39A64
SRR3952442,28.07.16 00:00,26.07.16 11:18,1840168,516630895,1840168,280,223,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952442,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,0C62FAE8A9B3A324F268960E057B48CD,4CF96B9B7044E336A48751E3BD5689D7
SRR3952443,28.07.16 00:00,26.07.16 11:18,2146336,614449249,2146336,286,269,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952443,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,EE89BA643AB98E6B98D717C809AFAC51,606C306029452041E848A9C94768C8C7
SRR3952444,28.07.16 00:00,26.07.16 11:20,2559904,708284604,2559904,276,303,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952444,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,C2DC03CE46B1B6BB12070878A73CEF28,971D2E12148DD503B96C54FB5ED20E6D
SRR3952445,28.07.16 00:00,26.07.16 11:18,1902364,547902323,1902364,288,240,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952445,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,0FE60F1B77B6F0819F8C0F09093F1953,0868EB03C039145A603F05821A082ABD
SRR3952446,28.07.16 00:00,26.07.16 11:18,1886317,541354527,1886317,286,237,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952446,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,8A4A37FE524EDFFBC3A2278DA723DC89,750B0B5100D49BC8229C580CFEF3D525
SRR3952447,28.07.16 00:00,26.07.16 11:18,1333795,383938314,1333795,287,169,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952447,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,48EF9EB54393D34FEE8EFE9FD107C946,A76A807CE6862DA1E197913B0F10BF0F
SRR3952448,28.07.16 00:00,26.07.16 11:18,1906573,546068981,1906573,286,239,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952448,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,0BBDF49FBA3BF218A1B57A7BE6210D8A,268420721B0672075D041CDF79D2984F
SRR3952449,28.07.16 00:00,26.07.16 11:20,1984289,567639802,1984289,286,248,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952449,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,D3EBCC3BB90A613727D291512AC71DE3,2A662651D62530A3D424422B094700DB
SRR3952450,28.07.16 00:00,26.07.16 11:18,1093855,312493297,1093855,285,137,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952450,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,FF29DB63FD85A88727580C118F620CDD,4FFFC046E0169D8294E623E69F9D95AF
SRR3952451,28.07.16 00:00,26.07.16 11:18,2202540,631835268,2202540,286,275,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952451,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,16C258CB2011F65724B3B5A1355EC07F,15BD77AEBFD2F4245430D9052ED17B20
SRR3952452,28.07.16 00:00,26.07.16 11:18,1673268,481725150,1673268,287,213,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952452,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,E832C39837C81071BE2AC2D0B2D34218,37C82CB69C8B248000A8608FCDAA0C04
SRR3952453,28.07.16 00:00,26.07.16 11:18,1989691,569666708,1989691,286,250,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952453,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,01DF41847BF2C5F663E862321519ABAE,A96F4DE900D9FB65D901C419C29C45DC
SRR3952454,28.07.16 00:00,26.07.16 11:18,1914791,550064050,1914791,287,241,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952454,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,75B6DF579DCAFAD2B2407E837EC8A328,542EE9DFCE4E47EE50AC1DD858DED11B
SRR3952455,28.07.16 00:00,26.07.16 11:18,577454,163918186,577454,283,73,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952455,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,14F0AF4472A4F9C52D28A92112AA4C36,B184E91209E4B1CFCC40C46CCC925DAA
SRR3952456,28.07.16 00:00,26.07.16 11:18,1741720,502706601,1741720,288,221,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952456,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,24021E7A8133C15CAFF3E4DE3F5581BF,B188B691A922A61DB190D16D03429971
SRR3952457,28.07.16 00:00,26.07.16 11:18,2100815,605259710,2100815,288,264,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952457,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,EB31C174B7B9D8149E186E4F1040F7DD,F44A4EE0C1225779D077B82737EAFD31
SRR3952458,28.07.16 00:00,26.07.16 11:18,1470521,423999367,1470521,288,187,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952458,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,B87DBB950238C258A9A92C99B723F081,2125959FBAF8A6B2E266E7F61C183146
SRR3952459,28.07.16 00:00,26.07.16 11:19,2095191,599970783,2095191,286,263,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952459,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,6DCF3D6D16967E68012A81B796614331,1E38A07FD47962F13A381F91B603128F
SRR3952460,28.07.16 00:00,26.07.16 11:19,1846734,529833056,1846734,286,233,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952460,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,52F87C6C4A2D1DA5FF9C26A69686AB26,0D46CA190CCE027BA61D371B1DD29603
SRR3952461,28.07.16 00:00,26.07.16 11:19,2203855,632460540,2203855,286,277,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952461,SRX1977196,H7_derived_APS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,BE8EB8696ED29C7F2EF030116CB08B49,315AFE98974F4D4DA92C72311E87979E
SRR3952462,27.07.16 14:29,26.07.16 11:18,26572,7592304,26572,285,3,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952462,SRX1977197,H7_derived_MPS_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,27499695CF23352601819BE6167A7843,D9392D67B0B55F1F9505F99A839A98F9
